PROTEIN_U,PROTEIN_V,CO_EXP
YML021C,YOR110W,0.32617109721944293
YBL032W,YKL060C,0.0
YKL029C,YPL111W,0.38749665787619936
YBL011W,YJR092W,0.5725352845908361
YDR406W,YIL022W,0.12278501433164564
YHR007C,YIL009W,0.03641561015832444
YDL108W,YKL048C,0.5600849269858422
YER142C,YNL230C,0.37500110404749576
YDL168W,YER131W,0.004508598527809377
YKL021C,YOR241W,0.7064338047615243
YML074C,YNL178W,0.41736369091986186
YHR007C,YKL004W,0.1240375496375871
YGR130C,YLR410W,0.0
YBR189W,YDL031W,0.6292748705555108
YBL075C,YGR284C,0.45348897777051966
YML124C,YPL254W,0.0
YIR004W,YLR006C,0.0
YHR123W,YLL031C,0.0
YDR110W,YNL021W,0.5225470528027214
YDR096W,YNL107W,0.0
YDL126C,YJR066W,0.255175412149423
YDL149W,YPR091C,0.0
YDL101C,YGL245W,0.0
YER073W,YPL110C,0.0
YBR126C,YIL078W,0.0
YLR309C,YMR207C,0.0
YGL195W,YGR245C,0.21709182872719543
YLL026W,YLL034C,0.0
YIL161W,YNR054C,0.0
YBL076C,YER122C,0.48785606975004364
YBR082C,YML092C,0.0
YHR206W,YKR036C,0.7023983797069596
YDR312W,YPR115W,0.0
YFR051C,YOR165W,0.6545717355047467
YAL027W,YDL084W,0.0
YOR212W,YPR080W,0.4961301043602488
YMR080C,YPR088C,0.0
YHR064C,YKL152C,0.0
YAL043C,YIL018W,0.0
YOR038C,YPL139C,0.614187549693982
YHR170W,YLR432W,0.7692104398746261
YCR004C,YIL147C,0.0
YDL070W,YHR099W,0.0
YBR017C,YDR060W,0.55120645857715
YMR304W,YNR038W,0.0
YHR082C,YHR158C,0.328121246368728
YKL047W,YNL249C,0.0
YDL070W,YOR038C,0.0
YBR112C,YMR075W,0.0
YBR021W,YCL011C,0.4344906110345657
YDL165W,YPR070W,0.17808579974466884
YBR079C,YMR121C,0.777511968969748
YEL037C,YJL052W,0.10375119144218592
YDR006C,YPL110C,0.22266868876094376
YJR041C,YPL020C,0.352826328691694
YBR238C,YKL067W,0.0
YML024W,YOL086C,0.0
YBL045C,YDL067C,0.5893151729316323
YKL062W,YOR151C,0.0
YDL126C,YPR103W,0.6794102528308165
YDL130W,YER155C,0.0
YBR023C,YGR180C,0.0
YDR097C,YDR334W,0.0
YBR234C,YGR240C,0.0
YER177W,YIL095W,0.0
YBR130C,YPR163C,0.30348639060504545
YJL088W,YLR060W,0.0
YER114C,YMR139W,0.0
YEL019C,YLR247C,0.0
YDR150W,YMR012W,0.0
YGL134W,YHR008C,0.6565798371575381
YJR066W,YMR022W,0.43421785419339876
YER167W,YPL049C,0.48018700718344254
YML123C,YNL283C,0.5367660621443525
YDL053C,YHR123W,0.0
YMR036C,YNL030W,0.021200170817772337
YBL075C,YGL234W,0.0
YCL025C,YFL037W,0.0
YGL076C,YLR055C,0.13191223541360336
YER110C,YIL161W,0.0
YLR406C,YPR132W,0.5425009760560824
YGR264C,YPR135W,0.0
YBR136W,YDR523C,0.0
YGR094W,YPR152C,0.0
YNL230C,YNR029C,0.0
YDR427W,YOR254C,0.0
YDL122W,YLR048W,0.6644492124550855
YFR015C,YKL056C,0.0
YKL074C,YNL245C,0.4704946258896485
YJL167W,YKL152C,0.0
YCL014W,YKL116C,0.0
YHR019C,YOR374W,0.0
YCL009C,YIL142W,0.277268265213453
YBL039C,YDR328C,0.0
YBR241C,YDL085W,0.0
YER103W,YMR083W,0.0
YKL008C,YMR308C,0.2936003435782223
YGR274C,YPL198W,0.11690205461783465
YBR221C,YML126C,0.6818748138848973
YHR135C,YJL130C,0.0
YAR014C,YBL061C,0.7509802281204411
YDR293C,YJL151C,0.7647875039416435
YDL143W,YFL022C,0.4578853803480597
YDR168W,YHR131C,0.0
YJL190C,YJR007W,0.4851404616723779
YFL023W,YNL004W,0.6693930084568334
YKL092C,YOR080W,0.47576753417252277
YFR019W,YJR140C,0.0
YBR217W,YOL013C,0.4167029714450714
YBR194W,YIL142W,0.19986932651948705
YBR009C,YDL060W,0.0
YDL003W,YFR037C,0.2817863340572985
YGL195W,YOR323C,0.5301120879645992
YNL255C,YNL271C,0.0
YGR268C,YHL027W,0.6955544302674883
YDR172W,YMR061W,0.0
YBR010W,YGR104C,0.0
YAR002C-A,YGL123W,0.5710430831571062
YBR105C,YPL032C,0.07859932833076007
YDR196C,YGR185C,0.0
YHR064C,YOL149W,0.1975718925237833
YHR047C,YJR051W,0.0
YDL095W,YKL152C,0.0
YDR028C,YML117W,0.20204088048579705
YAL034C,YCR057C,0.0
YHR197W,YNL330C,0.0
YBR072W,YJR121W,0.0
YJL014W,YNL183C,0.0
YAR002C-A,YOR117W,0.0
YDL239C,YLR259C,0.5118667029760489
YBR084W,YDL074C,0.10471386360003367
YJL111W,YLR095C,0.0
YKL073W,YPR018W,0.4466376262993533
YGR085C,YOR267C,0.014917726111127185
YGL070C,YNL201C,0.467087046382943
YJR062C,YKL080W,0.0
YLL026W,YLR276C,0.0
YIL076W,YMR207C,0.0
YDR100W,YLR378C,0.5519337683063
YIR001C,YJL033W,0.0
YLR249W,YNL132W,0.7750556388721798
YOR061W,YPR041W,0.6972971569662914
YKL062W,YMR127C,0.0
YDL092W,YNL088W,0.2592562129056484
YDR477W,YGL059W,0.35447686009728696
YDR129C,YGL252C,0.39127579641957877
YAL047C,YLR335W,0.35470355732669206
YBR196C,YLL050C,0.24782366257492894
YNL102W,YOR340C,0.02778419805342388
YJR092W,YNL154C,0.12452365437055704
YKR009C,YPR160W,0.7234328992449158
YBL003C,YHR121W,0.1421268321140308
YCL029C,YGL105W,0.3024646879273501
YDR322W,YLR432W,0.301886502819027
YGR234W,YLR133W,0.3831285937968065
YDR188W,YNL088W,0.1519181103753033
YDR394W,YER025W,0.0
YBR118W,YPL249C-A,0.0
YDR068W,YIR038C,0.0
YIL103W,YIL157C,0.0
YKL211C,YLR418C,0.0
YBL103C,YDR519W,0.0
YBR171W,YJR075W,0.42304665762613786
YKL152C,YLR340W,0.0
YDL164C,YPL032C,0.44176125776193437
YAL003W,YKL152C,0.011022451226050112
YDR068W,YGR185C,0.14888933809602367
YLR106C,YOR310C,0.8031707693682365
YDL239C,YHR023W,0.5050545257628598
YEL015W,YNL313C,0.0
YKR048C,YMR043W,0.32063684737494824
YBR102C,YJL029C,0.0026017329942141115
YNL138W,YOL072W,0.03240488625921488
YGL253W,YOR027W,0.0
YJR045C,YPR056W,0.06845076540583551
YMR014W,YPR025C,0.0
YDR195W,YER102W,0.0
YJR015W,YLL061W,0.0
YDL171C,YLR248W,0.31237226122447825
YBR089C-A,YPR019W,0.0
YER178W,YLL024C,0.0
YDL074C,YGR104C,0.2280326700749033
YGR086C,YNL154C,0.0
YER090W,YMR235C,0.0
YGR274C,YLL034C,0.2093996613530401
YDR099W,YOR151C,0.0
YGL056C,YKR003W,0.38604880821348997
YGL031C,YNL049C,0.19483303847680478
YEL034W,YGL055W,0.33060923897480815
YDR091C,YOR078W,0.6390779207284614
YCR012W,YJL179W,0.0
YBR260C,YPR041W,0.0
YDL140C,YHR082C,0.0
YDR060W,YER131W,0.7401953146986684
YMR237W,YOR375C,0.0
YGR097W,YMR172W,0.16673013693534466
YDL052C,YLR292C,0.40646132131477164
YJL109C,YLR449W,0.8960502554753964
YBR200W,YPL106C,0.0
YBR130C,YBR260C,0.47109503592087887
YLR064W,YPL076W,0.0
YBR101C,YMR205C,0.5020683890964315
YDR212W,YFR037C,0.402858030249184
YDR088C,YML062C,0.17664800571632555
YKL180W,YPL240C,0.0
YBL076C,YNL135C,0.0
YBL052C,YDR097C,0.47642912657671044
YEL011W,YNL249C,0.30155726902304175
YIL016W,YJR077C,0.1397960883498189
YDR011W,YIL070C,0.0
YKR088C,YLR342W,0.11974403673913377
YCR012W,YIL090W,0.2883737023931699
YHR131C,YOR168W,0.0
YCR093W,YER059W,0.1557486410137386
YBR084W,YJL111W,0.342684013912642
YLR044C,YLR060W,0.2782062825251316
YJR097W,YLL021W,0.1574106866683444
YER070W,YJL168C,0.341309968674812
YER073W,YML093W,0.8113346642535986
YDL092W,YKR062W,0.39510064014364243
YKR038C,YOL098C,0.0
YDR158W,YKL164C,0.0
YDR356W,YHR082C,0.21534427660315922
YBL030C,YGR231C,0.5471598556226607
YBR128C,YPL059W,0.0
YER036C,YLR055C,0.2534341039368119
YKL135C,YNL055C,0.24378845982057457
YGL135W,YML062C,0.0
YBR054W,YML123C,0.0
YGL256W,YOR211C,0.0
YCR060W,YPL023C,0.37628871790106466
YER091C,YML013W,0.0
YMR080C,YPR189W,0.0
YDR381W,YOR038C,0.0
YDR406W,YHR117W,0.31240190581975175
YGL066W,YOR063W,0.0
YIR010W,YLR330W,0.2960820670850195
YMR049C,YOR078W,0.7801458795897562
YDR217C,YKR010C,0.3012936785271692
YBR221C,YDR071C,0.30920518038755446
YKR010C,YMR036C,0.0
YGR145W,YKL117W,0.0
YNL009W,YOL033W,0.0
YER068W,YHR206W,0.0
YGL099W,YOR239W,0.682675767816883
YJL098W,YLR335W,0.47327229814775945
YHR077C,YPL174C,0.0
YDR432W,YOL121C,0.0
YJL130C,YKL035W,0.0
YKL073W,YLL004W,0.24564627147127138
YGL221C,YPR183W,0.3602887446121498
YGL194C,YPL082C,0.2797977270101512
YBR130C,YMR184W,0.00818413634785073
YDR174W,YDR471W,0.365285209854161
YJL008C,YOR181W,0.0
YBL032W,YBR244W,0.0
YDR432W,YER006W,0.7823424643884901
YJL128C,YJL157C,0.43121595258054646
YKL018W,YPL116W,0.0
YPR010C,YPR018W,0.5466657548903384
YER048C,YHR079C,0.02466968209368705
YGR254W,YOR303W,0.2684586511876599
YIR012W,YNL071W,0.0
YNL236W,YOR211C,0.009687540522700185
YAL019W,YER059W,0.0
YDR306C,YJR137C,0.0
YBR119W,YHR216W,0.0
YBR017C,YPR152C,0.24476567009360192
YNL112W,YPL127C,0.0
YHR174W,YNL186W,0.10447524119293126
YDL150W,YJR091C,0.0
YDR456W,YLR066W,0.0
YBR156C,YLL024C,0.03368163130781891
YHR077C,YKR095W,0.0
YJR041C,YNL088W,0.12351527969973988
YKR048C,YOR204W,0.45757453613710464
YOR128C,YPL243W,0.0
YPR045C,YPR054W,0.0
YGR063C,YIR010W,0.31921585338360886
YBR002C,YNL313C,0.0
YHR030C,YOR261C,0.2454122755366062
YDL185W,YGL073W,0.13584769903608307
YGR214W,YOR254C,0.34527891196498633
YFL016C,YPL231W,0.0
YDR328C,YGR254W,0.25654364427061244
YLR399C,YPL016W,0.40403840440406286
YBL054W,YDR457W,0.0
YIL107C,YML096W,0.0
YDR138W,YNL255C,0.0
YKL060C,YNL088W,0.0
YER082C,YPL178W,0.16150135757817205
YDR135C,YJR093C,0.043096148396923085
YJL187C,YOR341W,0.15654506723543393
YKL156W,YPR043W,0.619631224398647
YBR160W,YIR012W,0.23728768426813773
YCR004C,YJL074C,0.0
YMR001C,YMR308C,0.0
YOR039W,YPL209C,0.05364486369174196
YCL050C,YOR335C,0.3532403712838472
YIL045W,YIR033W,0.37117718094483554
YGR128C,YMR116C,0.8142856417386667
YBR231C,YOL090W,0.0
YFR010W,YOL090W,0.09266757043001045
YAL041W,YGR054W,0.0
YGL076C,YMR128W,0.6319483171938755
YDL208W,YNL030W,0.0
YHR169W,YNL002C,0.8313963648180752
YFR010W,YGR092W,0.0
YDL108W,YOR210W,0.6880323780053281
YDL007W,YDL131W,0.0
YBR021W,YDR395W,0.8897785042932052
YJL176C,YPR161C,0.0
YDR457W,YNL041C,0.27290758310312674
YNL157W,YNR052C,0.0
YGL026C,YPR163C,0.5430234170747803
YDR101C,YJL004C,0.0
YHR104W,YHR183W,0.0
YDR320C,YLR340W,0.0
YKL073W,YOR038C,0.22049606968358146
YBL075C,YHR107C,0.0
YDL164C,YMR080C,0.0
YNL009W,YNL297C,0.3627577412017977
YHL007C,YNL255C,0.7747678796500369
YGR252W,YIL076W,0.5128395134366732
YMR124W,YNL293W,0.0
YMR012W,YPL048W,0.011681552924654457
YKL152C,YNL220W,0.0
YHR128W,YNL177C,0.1781827970021074
YGR092W,YHR131C,0.0
YIL045W,YPR184W,0.7713936502956471
YLR180W,YPL028W,0.0
YDL200C,YMR044W,0.0
YER151C,YNL230C,0.0
YGR192C,YML008C,0.24975891381808143
YGL179C,YMR139W,0.45815224857569736
YLR006C,YMR178W,0.0
YBR105C,YML117W,0.0
YIL156W,YNL298W,0.0
YER117W,YPR043W,0.0
YBR135W,YKR010C,0.15442567207098357
YKR095W,YOR157C,0.3814804475332334
YDL126C,YPL143W,0.0
YGL112C,YIL133C,0.12521205479546008
YMR227C,YOR151C,0.5098736882253807
YDR172W,YOR004W,0.5721606189813521
YDR148C,YDR258C,0.6372329315038078
YDL042C,YKR081C,0.6799530328844121
YLR029C,YOL039W,0.8216766390340404
YKL120W,YNL131W,0.0
YFL044C,YNR006W,0.42727653198892496
YBR135W,YJR009C,0.2324184191648568
YLR312C,YOR168W,0.0
YHR111W,YIL030C,0.34048916689225034
YBL105C,YPL174C,0.0
YDR216W,YPR010C,0.0
YKL081W,YOR239W,0.8741362770252333
YFL062W,YKL195W,0.33191901599131757
YKL059C,YMR194W,0.37373928467974876
YLR150W,YNL248C,0.6873728378244478
YBR272C,YLL018C,0.0
YDL171C,YHR179W,0.0
YDL081C,YER107C,0.469668029105389
YOR241W,YPL211W,0.7327785493734967
YCR071C,YPL106C,0.0
YEL026W,YGR103W,0.8710205759527816
YML074C,YPR119W,0.0
YMR165C,YNR029C,0.0
YFR009W,YKR067W,0.0
YDR068W,YGL016W,0.5337977674755332
YCR093W,YER155C,0.088799651851073
YER029C,YER048C,0.0
YDR129C,YMR104C,0.693142281002032
YBR283C,YGL084C,0.0
YGL076C,YIL142W,0.4176036297013656
YIR021W,YOL097C,0.10644640974359096
YKL032C,YMR229C,0.0
YER177W,YNL206C,0.0
YER122C,YMR183C,0.0
YER074W,YOL039W,0.8340720270517408
YDR120C,YPR115W,0.0
YGL241W,YPL082C,0.0
YJR121W,YLR259C,0.5182368702598997
YBR109C,YJL014W,0.0
YGR130C,YLR175W,0.0
YBL058W,YGR092W,0.3835009571430768
YDL140C,YMR229C,0.22042683501270252
YER086W,YFR021W,0.0
YDR432W,YPL043W,0.5570866088145663
YBR136W,YJL098W,0.0
YER023W,YOL098C,0.0
YFR014C,YIL075C,0.09031633007619215
YDR211W,YLR369W,0.0
YIL138C,YOR298C-A,0.0
YDR216W,YER048C,0.4248693955426168
YCR086W,YML112W,0.0
YLR034C,YMR015C,0.08035652523845609
YBR109C,YKL073W,0.0
YGL019W,YKL139W,0.359057095556695
YBR049C,YMR304W,0.08424001718692878
YGR094W,YLR337C,0.0
YGL238W,YGR264C,0.25116429039025623
YDR148C,YIL161W,0.0
YCR012W,YER070W,0.0
YLR372W,YML008C,0.0
YJL168C,YLL004W,0.20525167760596694
YBR164C,YPR183W,0.7287954618190164
YGL206C,YKL047W,0.0
YDL182W,YOR058C,0.0
YBR198C,YLL003W,0.13852416125118916
YGL252C,YKL210W,0.2652124579706706
YNL154C,YPL004C,0.0
YLR430W,YOR004W,0.5034440018188227
YGL006W,YHR133C,0.0
YHR077C,YNL084C,0.0
YCL014W,YDR054C,0.0
YBL027W,YBR143C,0.8101041104119248
YDR021W,YGL099W,0.9065475323538251
YEL044W,YKL002W,0.18790909819261464
YML065W,YNR037C,0.48606511527155033
YDL015C,YKL157W,0.0
YDR204W,YGL097W,0.0
YOL100W,YOR298C-A,0.8009892175641399
YGR252W,YIL016W,0.006949199706279617
YNL055C,YOR374W,0.45372928502195375
YBL052C,YNL201C,0.04634597601591219
YGR055W,YML067C,0.8171121496248824
YGL030W,YMR205C,0.0
YLL040C,YPR171W,0.09253146245141121
YDL190C,YJR098C,0.0
YBL032W,YJR109C,0.0
YHR013C,YNL002C,0.5910581750010223
YDR425W,YLR039C,0.33494658476627653
YGR028W,YNL256W,0.0
YDR489W,YNR052C,0.5538521697777116
YFL005W,YHR020W,0.0
YDR194C,YGL130W,0.0
YAL021C,YOL149W,0.0
YGR185C,YJL125C,0.39967434217569275
YIL035C,YMR022W,0.017164630471867406
YER151C,YOL149W,0.40011491052602066
YLR369W,YOR189W,0.0
YFR013W,YNL246W,0.0
YDR293C,YIL107C,0.9318969765012366
YGR047C,YLR274W,0.0
YMR308C,YPL249C-A,0.8510223078261336
YDR074W,YFL033C,0.7783913664696542
YGR026W,YML056C,0.0
YAL005C,YBR200W,0.0
YBR130C,YNR019W,0.0
YLR312C,YOR347C,0.0
YAL029C,YAR014C,0.6303911340309838
YGR162W,YPL126W,0.7910878687180307
YDR457W,YLR373C,0.2438782969091244
YGL076C,YGR192C,0.0
YAR002W,YPL075W,0.0
YJR068W,YJR145C,0.0
YDL213C,YDR466W,0.0
YML062C,YPL081W,0.6846207930532572
YCR004C,YNL127W,0.6332728990645388
YDL014W,YGR081C,0.8148061588158559
YBR011C,YNL183C,0.3445131085670927
YJL130C,YNL049C,0.2723588919392173
YER144C,YLR206W,0.5684958598628899
YNL243W,YOR089C,0.0
YJR064W,YLL013C,0.0
YBL076C,YLR039C,0.0
YBR215W,YKL112W,0.11314834938846006
YER048C,YGR130C,0.0
YDR289C,YLR005W,0.0
YJL204C,YOR057W,0.0
YIR012W,YPR180W,0.0
YDR158W,YDR427W,0.0
YBL039C,YOL060C,0.0
YBR261C,YDR068W,0.19203262504995278
YNL313C,YPR072W,0.0
YLR153C,YNL127W,0.0
YBR089C-A,YLR347C,0.0
YIL148W,YOR335C,0.018604921375046542
YDR362C,YKL092C,0.11973847106244571
YDL084W,YMR216C,0.09857161288794067
YBR118W,YFR010W,0.0
YKL039W,YPL050C,0.021613479423298006
YDR472W,YOR197W,0.0
YJL039C,YNL064C,0.08952540238534601
YDL185W,YNL287W,0.0
YCR016W,YMR310C,0.0
YIL109C,YPL231W,0.21719303414406835
YCL051W,YDR348C,0.0
YLR380W,YOR140W,0.7410783087231975
YLR219W,YPL246C,0.0
YDR524C-B,YMR292W,0.0
YER171W,YLR398C,0.3312838598936944
YDR324C,YOR294W,0.9008385092793336
YER081W,YHR019C,0.6076855683730844
YBR025C,YKL085W,0.0
YDR418W,YGL055W,0.0
YDR258C,YML025C,0.0
YAL059W,YKL049C,0.0967428610594299
YAR019C,YDL019C,0.679759460146526
YJR009C,YPR018W,0.0
YDL022W,YER019C-A,0.0017213571558110194
YDR496C,YGL252C,0.0
YJL034W,YMR308C,0.0
YBR011C,YOR187W,0.0780343726994352
YLL026W,YOR323C,0.0
YER177W,YJR109C,0.2743482880262853
YDR122W,YGL197W,0.7392131298285727
YBL056W,YMR059W,0.0
YBR105C,YJR093C,0.32456613427454134
YDR463W,YIL153W,0.029641287155810624
YFR034C,YJL179W,0.19956743791970924
YLR398C,YPR010C,0.6913886718731973
YER132C,YPR035W,0.4355240972312606
YDR258C,YHR084W,0.0
YLR219W,YLR454W,0.8419852193613444
YBR060C,YJL073W,0.4251095673630706
YGL014W,YIL161W,0.0
YDL229W,YOR212W,0.0
YGL226C-A,YNR065C,0.32613929655961305
YDL131W,YJL008C,0.0
YNL031C,YOR151C,0.0
YBR131W,YOL039W,0.17517631461983688
YGL008C,YKL171W,0.0
YML024W,YPR143W,0.6284513192799878
YDR171W,YPL011C,0.24612576038947717
YKR059W,YPL022W,0.0
YJL005W,YKL100C,0.0
YGL234W,YGR094W,0.848649908111241
YDR012W,YPR034W,0.03630608455002236
YCR009C,YOR124C,0.20218249455700826
YDR176W,YKL032C,0.3291719075410424
YHR170W,YMR153W,0.7390645573631646
YIR003W,YMR299C,0.0
YDR006C,YHR128W,0.08467510185403135
YGR154C,YHR023W,0.10960023105847562
YGL020C,YJL112W,0.15740373666212276
YGR214W,YJL026W,0.005756170495571714
YDR502C,YFL009W,0.5315878160539834
YDR266C,YIR003W,0.0
YJL069C,YNL088W,0.0
YHR146W,YMR011W,0.0043509276845744155
YMR128W,YOL144W,0.9186437725959234
YLR079W,YNL209W,0.0
YBL037W,YGR245C,0.0
YBL087C,YPL243W,0.0
YAL034C,YLL034C,0.0
YJR091C,YKL145W,0.6922883333575393
YHR010W,YJL138C,0.5954082571516234
YBR034C,YNL064C,0.5566376228495306
YMR229C,YPL204W,0.6918077400336244
YDR025W,YMR186W,0.0
YGL158W,YPL181W,0.0
YMR083W,YOL149W,0.12618116029280413
YJR132W,YPR149W,0.0
YLR371W,YOL006C,0.013486791612286563
YDR023W,YIL109C,0.0
YDR127W,YER059W,0.23490677348770608
YHR197W,YLR427W,0.0
YOR027W,YPL243W,0.1405155230884644
YBR060C,YDL074C,0.1457268406762964
YLR083C,YLR447C,0.0
YCL010C,YKL112W,0.0078849990025923
YIL115C,YJR072C,0.0
YHR121W,YJR045C,0.5754346423724163
YCR082W,YPL240C,0.3256942986298374
YGR152C,YGR159C,0.5943025100831848
YBR162C,YDR161W,0.0
YDR206W,YNL138W-A,0.0
YER093C,YKL210W,0.0
YHR205W,YOL030W,0.2141322799455903
YER025W,YFL045C,0.04845899337152621
YDR172W,YPR029C,0.15845659807072243
YER053C,YPL026C,0.0
YMR307W,YOR348C,0.0
YBR084W,YBR142W,0.8535222943011379
YBR231C,YLR423C,0.0
YGR185C,YNR051C,0.43329819822063703
YER031C,YOR327C,0.0
YNL227C,YNL230C,0.0
YGL054C,YHR123W,0.1723544374233135
YBL007C,YDL014W,0.0
YBR284W,YNL103W,0.0
YDR060W,YJL004C,0.0
YBL076C,YJL088W,0.0
YDL156W,YNL059C,0.0
YBR091C,YMR203W,0.5876340873254988
YDR017C,YPR008W,0.0
YIL112W,YJL076W,0.0
YHR163W,YMR105C,0.0
YBR136W,YER070W,0.0
YDR496C,YFR014C,0.0
YMR124W,YMR181C,0.0
YDR188W,YGR245C,0.14725920443249713
YDR211W,YML010W,0.16660189170112427
YEL030W,YML126C,0.2827217954466343
YFL038C,YOR046C,0.0
YDL191W,YOR204W,0.7572531185328782
YDR320C,YPL117C,0.3306045844731126
YNL084C,YNL272C,0.54668111872248
YDR510W,YER023W,0.553142074914695
YML103C,YOR375C,0.004945575956117175
YLL013C,YNL288W,0.0
YER177W,YFL045C,0.0
YBR010W,YDL130W,0.0
YHR013C,YHR088W,0.6086080053973171
YDR388W,YKL152C,0.1053969610353903
YNL047C,YPL249C,0.0
YAL027W,YLR337C,0.6806637411424576
YJR005W,YKR026C,0.0
YDR406W,YDR457W,0.2580012968911014
YJL005W,YJR045C,0.0
YER022W,YPL016W,0.1836668050772975
YDL070W,YDR224C,0.20624086228803615
YML093W,YPR080W,0.0
YGR148C,YKL172W,0.5009208378512711
YDL097C,YHR025W,0.0
YDR406W,YML091C,0.2776226422864378
YFR009W,YHR025W,0.7338209471488556
YIL107C,YML011C,0.0
YBR198C,YKL139W,0.2863993035391686
YJL167W,YPL048W,0.29793749020713217
YGR055W,YLR447C,0.0
YIL022W,YLR342W,0.7213524215108603
YGR034W,YMR116C,0.0
YBR072W,YJR077C,0.0
YHR064C,YPR129W,0.0
YDL052C,YKL180W,0.2724785512816562
YGL073W,YJL111W,0.0
YDL198C,YIR033W,0.0
YBL103C,YNL167C,0.0
YHR181W,YLR268W,0.014863789920013378
YCL061C,YDL081C,0.15751973344396575
YDL043C,YJR091C,0.0
YER089C,YHL011C,0.5388119955205031
YHR026W,YPL186C,0.0
YLR167W,YLR340W,0.40525795527513914
YDR099W,YKL160W,0.24524810364883703
YGL202W,YPL231W,0.0
YHR089C,YKL006W,0.7426948759160641
YOL077C,YPR045C,0.0
YPR010C,YPR049C,0.0
YGL253W,YNL209W,0.6508915005495016
YDR477W,YNL307C,0.6636611210231309
YGL078C,YJL179W,0.5069244260062358
YJL065C,YMR083W,0.0
YIR004W,YNL126W,0.04149543329333009
YHR102W,YNL183C,0.14924521856416903
YER161C,YLR002C,0.0
YDL185W,YLR363C,0.24443551548390544
YLR383W,YMR167W,0.0
YDR477W,YMR075W,0.0
YDR341C,YER043C,0.4294088449235128
YDL143W,YOL006C,0.15468941185821938
YDR214W,YNL124W,0.0
YJL014W,YPL049C,0.17652965144136812
YHR200W,YNL272C,0.35867167897638946
YDR334W,YPR152C,0.24300640224853656
YBL032W,YOR340C,0.0
YDL164C,YHR019C,0.3032746332953392
YER091C,YNL157W,0.0
YER089C,YLR180W,0.672788443342644
YDL097C,YPL117C,0.1362994389094326
YBL030C,YPL237W,0.03991572644176544
YFR002W,YKL205W,0.48563670881116217
YBR025C,YLR058C,0.7557550342103234
YDR424C,YMR047C,0.2408543216834953
YBR136W,YJL092W,0.0
YLL034C,YOR271C,0.6793721383770096
YOR136W,YOR326W,0.8102991666821879
YLR056W,YML031W,0.0
YKL073W,YNL317W,0.0
YBR118W,YJR094W-A,0.0
YBR191W,YPR016C,0.5644060323930316
YIL090W,YJL115W,0.0
YML011C,YPR161C,0.5088421440890271
YGL105W,YNR047W,0.0
YLR398C,YNR030W,0.0
YER030W,YPL110C,0.3635214024448529
YLR097C,YPL110C,0.34010137894975256
YFL036W,YHR147C,0.8604557720560775
YJL130C,YOR112W,0.27705795902897834
YGL207W,YML085C,0.08058381018710113
YGR191W,YJL108C,0.6603173404466375
YBR079C,YIL063C,0.0
YHL030W,YKL008C,0.0
YNL064C,YNL177C,0.0
YIL090W,YNL206C,0.0
YNL077W,YPL061W,0.14965204592688147
YBL075C,YDR122W,0.357817359944793
YDR381W,YML069W,0.2739567490109791
YDR365C,YNL216W,0.11278906169961364
YHR108W,YPL165C,0.0
YHR107C,YPL150W,0.0
YBR009C,YBR109C,0.0
YAL062W,YMR192W,0.06727793206717289
YBR109C,YPR154W,0.6285985626056492
YHR025W,YKL157W,0.0
YLR223C,YMR190C,0.0
YGL019W,YNL102W,0.24841517637984958
YGL251C,YLL026W,0.0
YIL103W,YLR022C,0.8373430617674181
YER131W,YKR027W,0.0
YKR029C,YML114C,0.0
YLR287C,YNL004W,0.0
YDL014W,YKL067W,0.0
YJL148W,YPR029C,0.0
YBR139W,YDR403W,0.0
YJL033W,YPL209C,0.0
YGR124W,YJR007W,0.4744187995505167
YFL005W,YGL203C,0.24268722082637176
YHR064C,YML093W,0.6637357783751222
YML100W,YOR184W,0.0
YAL059W,YML031W,0.0
YFL014W,YNL323W,0.0
YDR013W,YDR096W,0.0
YMR186W,YPR149W,0.6614546388759
YGL252C,YNL262W,0.372459580713567
YDR032C,YMR086W,0.0
YDR012W,YML098W,0.0
YDR254W,YPL255W,0.4014224556958618
YDL204W,YJL117W,0.3765057493752497
YDR406W,YLR029C,0.0
YMR114C,YPL106C,0.0
YBR073W,YDR532C,0.029620740741680925
YBL056W,YKL029C,0.0
YAL059W,YFR004W,0.0
YBL047C,YEL034W,0.3437049510720023
YGR097W,YJL008C,0.26697798323971933
YDR365C,YLR044C,0.20878535536106496
YAL038W,YKR048C,0.0
YDL066W,YEL034W,0.0
YLR187W,YLR200W,0.1117755514082533
YDL058W,YLR354C,0.0
YHR179W,YKL129C,0.0
YJR072C,YPR070W,0.21778940299894028
YDR252W,YGL014W,0.0
YKR076W,YPL213W,0.0
YJR045C,YJR138W,0.0
YKL062W,YNL215W,0.39201449432676766
YAL017W,YML006C,0.0
YDL126C,YDR471W,0.0
YDR120C,YPL133C,0.24071630312176776
YKL023W,YNL293W,0.0
YDL076C,YNL302C,0.0
YHR064C,YLR182W,0.0
YPL235W,YPR019W,0.21432582959414273
YKR048C,YOR124C,0.0
YDR280W,YPL217C,0.7377927257336527
YDR356W,YGL100W,0.2506025745259454
YDR225W,YML028W,0.670755391616637
YEL034W,YER110C,0.0
YHL034C,YJR063W,0.0
YER082C,YOR141C,0.0
YGR264C,YPL174C,0.0
YBL092W,YOR056C,0.6027700788912588
YDR129C,YIR004W,0.0
YHR064C,YLR109W,0.0
YDR496C,YJL014W,0.5078511790754267
